Unnamed: 0,id,age,income,trip_frequency,travel_distance,g_per_km,trip_cost,travel_distance_exp,emissions_exp,age_exp,income_exp,gender_Male,reason_comfort,reason_safety,reason_travel time,reason_trip cost,reason_trip distance,reason_trip origin,status_Students,location_On campus,mode_transportation_Private,mode_transportation_Public Transport,mode_transportation_Taxi,mode_transportation_Walking,purpose_study,purpose_work,infrastructure_adequacy_yes,adoption_yes,adjusted_emissions
182,183,26-50,61k–80k,7,41-60,116.0,3020,48,124.0,41,65,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,124.0
183,184,26-50,61k–80k,6,21-40,116.0,1920,26,107.0,46,70,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,107.0
184,185,<=20,≤20k,7,<=20,116.0,270,16,152.0,19,4,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,152.0
185,186,26-50,81k-100k,7,<=20,116.0,110,7,142.0,44,92,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,48.666666666666664
186,187,26-50,21k–40k,7,80+,116.0,5770,87,167.0,39,27,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,55.333333333333336
187,188,51+,61k–80k,5,80+,18.6,200,90,21.0,60,77,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,21.0
188,189,26-50,61k–80k,2,80+,116.0,1100,92,162.0,47,78,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,162.0
189,190,26-50,61k–80k,1,<=20,18.6,20,6,13.0,40,79,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,13.0
190,191,26-50,61k–80k,5,21-40,173.0,330,29,149.0,37,66,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,149.0
191,192,26-50,41k–60k,1,41-60,18.6,100,51,16.0,45,42,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,49.666666666666664
192,193,26-50,>100k,7,41-60,116.0,550,42,120.0,31,145,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,120.0
193,194,51+,61k–80k,7,41-60,173.0,550,57,135.0,67,64,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,135.0
194,195,26-50,41k–60k,1,61-80,18.6,140,78,22.0,34,58,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,22.0
195,196,26-50,≤20k,7,21-40,18.6,60,32,22.0,26,5,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,22.0
196,197,<=20,21k–40k,3,<=20,18.6,20,10,19.0,18,33,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,19.0
197,198,26-50,≤20k,7,<=20,18.6,20,4,20.0,35,2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,20.0
198,199,26-50,41k–60k,3,<=20,18.6,20,2,16.0,32,45,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,50.0
199,200,26-50,61k–80k,7,21-40,116.0,330,39,139.0,42,67,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,139.0
200,201,26-50,41k–60k,7,<=20,18.6,20,19,19.0,33,56,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,19.0
201,202,<=20,21k–40k,1,<=20,50.0,30,16,112.0,24,35,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,112.0
202,203,<=20,≤20k,5,21-40,0.0,0,25,0.0,22,10,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.0
203,204,26-50,81k-100k,1,80+,18.6,200,83,26.0,38,99,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,26.0
204,205,<=20,≤20k,3,61-80,116.0,4120,72,126.0,18,4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,126.0
205,206,26-50,41k–60k,7,<=20,116.0,270,18,160.0,47,48,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,160.0
206,207,51+,81k-100k,7,<=20,116.0,110,9,137.0,55,91,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,137.0
207,208,26-50,61k–80k,7,<=20,18.6,20,12,14.0,26,75,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,14.0
208,209,<=20,≤20k,7,80+,18.6,200,82,12.0,22,9,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,12.0
209,210,<=20,≤20k,7,21-40,18.6,60,24,25.0,18,3,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,25.0
210,211,26-50,21k–40k,7,<=20,116.0,270,12,121.0,37,27,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,40.666666666666664
211,212,26-50,61k–80k,4,61-80,173.0,770,66,181.0,29,69,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,52.333333333333336
212,213,26-50,>100k,7,21-40,173.0,330,22,113.0,46,123,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,113.0
213,214,<=20,41k–60k,2,80+,18.6,200,84,15.0,18,52,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,15.0
214,215,51+,61k–80k,1,<=20,18.6,20,19,15.0,65,65,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,15.0
215,216,51+,61k–80k,2,21-40,116.0,330,28,120.0,68,66,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,120.0
216,217,<=20,≤20k,2,21-40,18.6,60,31,25.0,20,10,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,25.0
217,218,26-50,61k–80k,7,80+,173.0,1100,83,171.0,46,73,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,171.0
218,219,26-50,41k–60k,7,80+,116.0,1100,86,128.0,43,56,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,128.0
219,220,<=20,≤20k,4,21-40,50.0,90,24,93.0,23,7,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,93.0
220,221,26-50,41k–60k,5,<=20,173.0,110,18,132.0,34,47,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,43.666666666666664
221,222,51+,41k–60k,7,21-40,18.6,60,37,26.0,57,56,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,54.0
222,223,51+,41k–60k,7,41-60,50.0,150,50,70.0,65,48,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,70.0
223,224,26-50,61k–80k,5,21-40,18.6,60,30,16.0,45,71,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,50.0
224,225,26-50,81k-100k,7,61-80,173.0,770,63,167.0,34,85,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,167.0
225,226,26-50,61k–80k,2,21-40,116.0,1920,35,147.0,45,61,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,147.0
226,227,51+,41k–60k,1,21-40,18.6,60,26,15.0,66,57,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,36.0
227,228,51+,41k–60k,7,21-40,18.6,60,26,25.0,69,59,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,37.333333333333336
228,229,26-50,61k–80k,3,41-60,18.6,100,41,20.0,32,63,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,53.333333333333336
229,230,<=20,≤20k,2,61-80,116.0,4120,75,118.0,21,12,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,33.666666666666664
230,231,26-50,61k–80k,7,21-40,116.0,330,35,137.0,34,67,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,137.0
231,232,26-50,>100k,1,21-40,18.6,60,22,13.0,32,132,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,13.0
232,233,51+,41k–60k,4,21-40,18.6,60,37,25.0,57,44,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,25.0
233,234,26-50,41k–60k,3,<=20,173.0,110,1,154.0,35,54,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,154.0
234,235,26-50,≤20k,7,80+,116.0,5770,82,116.0,35,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,116.0
235,236,26-50,>100k,2,21-40,18.6,60,28,17.0,37,149,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,38.666666666666664
236,237,26-50,21k–40k,3,61-80,18.6,140,61,17.0,41,35,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,48.666666666666664
237,238,26-50,81k-100k,4,41-60,173.0,550,59,147.0,48,96,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,147.0
238,239,51+,41k–60k,3,61-80,116.0,4120,66,167.0,52,49,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,56.0
239,240,26-50,>100k,7,80+,116.0,5770,94,108.0,49,147,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,108.0
240,241,26-50,41k–60k,3,21-40,116.0,330,21,147.0,36,53,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,147.0
241,242,26-50,41k–60k,3,80+,116.0,5770,88,111.0,37,54,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,56.333333333333336
242,243,26-50,81k-100k,7,<=20,173.0,110,10,187.0,46,87,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,187.0
243,244,26-50,>100k,1,41-60,173.0,550,58,121.0,46,109,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,43.666666666666664
244,245,26-50,41k–60k,7,61-80,116.0,4120,70,126.0,29,47,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,126.0
245,246,51+,41k–60k,3,<=20,18.6,20,14,27.0,65,50,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,27.0
246,247,<=20,≤20k,7,41-60,18.6,100,52,25.0,21,4,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,25.0
247,248,26-50,≤20k,3,61-80,18.6,140,73,26.0,48,10,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,39.666666666666664
248,249,51+,41k–60k,5,61-80,116.0,4120,71,165.0,53,57,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,165.0
249,250,26-50,>100k,4,21-40,173.0,330,36,105.0,40,108,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,105.0
250,251,26-50,61k–80k,5,41-60,116.0,550,47,172.0,28,73,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,43.666666666666664
251,252,<=20,21k–40k,6,21-40,116.0,1920,29,123.0,20,30,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,123.0
252,253,26-50,81k-100k,7,41-60,18.6,100,57,25.0,26,86,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,25.0
253,254,26-50,61k–80k,3,21-40,116.0,1920,24,166.0,26,65,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,166.0
254,255,26-50,21k–40k,1,21-40,18.6,60,35,13.0,30,21,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,51.333333333333336
255,256,26-50,61k–80k,5,21-40,173.0,330,28,139.0,30,74,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,139.0
256,257,26-50,41k–60k,7,<=20,116.0,110,11,100.0,34,45,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,35.333333333333336
257,258,26-50,61k–80k,6,<=20,116.0,110,13,145.0,40,70,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,145.0
258,259,51+,61k–80k,3,<=20,18.6,20,13,15.0,51,64,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,15.0
259,260,26-50,81k-100k,4,21-40,116.0,330,39,164.0,31,86,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,164.0
260,261,<=20,41k–60k,7,61-80,18.6,140,66,19.0,24,53,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,41.333333333333336
261,262,26-50,61k–80k,7,<=20,173.0,110,2,109.0,40,75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,109.0
262,263,26-50,81k-100k,4,<=20,173.0,110,7,136.0,36,99,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,136.0
263,264,51+,41k–60k,7,21-40,18.6,60,37,24.0,51,57,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,24.0
264,265,51+,81k-100k,5,41-60,173.0,550,50,164.0,66,95,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,164.0
265,266,26-50,61k–80k,7,<=20,18.6,20,1,26.0,46,66,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,26.0
266,267,26-50,41k–60k,3,<=20,18.6,20,4,24.0,46,41,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,24.0
267,268,<=20,≤20k,1,<=20,18.6,20,5,27.0,22,19,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,51.333333333333336
268,269,26-50,61k–80k,3,21-40,173.0,330,33,157.0,32,61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,157.0
269,270,26-50,41k–60k,3,<=20,18.6,20,8,21.0,46,54,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,21.0
270,271,26-50,>100k,7,21-40,116.0,330,28,122.0,49,148,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,122.0
271,272,26-50,41k–60k,7,41-60,116.0,550,49,181.0,35,49,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,34.333333333333336
272,273,26-50,41k–60k,7,21-40,18.6,60,33,22.0,44,56,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,22.0
273,274,26-50,81k-100k,3,<=20,18.6,20,6,21.0,35,89,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,45.0
274,275,51+,41k–60k,2,41-60,18.6,100,55,27.0,60,57,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,27.0
275,276,26-50,61k–80k,4,21-40,18.6,60,39,19.0,31,62,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,19.0
276,277,26-50,81k-100k,2,80+,116.0,5770,94,118.0,30,91,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,46.0
277,278,51+,61k–80k,1,21-40,173.0,330,23,170.0,66,78,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,170.0
278,279,<=20,21k–40k,1,41-60,116.0,3020,45,118.0,22,28,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,118.0
279,280,26-50,61k–80k,7,41-60,18.6,100,56,22.0,28,79,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,22.0
280,281,<=20,≤20k,7,<=20,50.0,30,17,74.0,19,4,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,74.0
281,282,26-50,>100k,6,80+,173.0,1100,99,111.0,26,116,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,111.0
282,283,26-50,≤20k,5,21-40,116.0,1920,22,152.0,40,2,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,152.0
